year,date,decade,sample_window,headline,abstract,lead_paragraph,snippet,section,news_desk,type_of_material,document_type,word_count,keywords,url
1996,1996-09-02T05:00:00Z,1990s,Sep-Oct,Is Golden Age Ending For World's Fighters?,"Manufacturers from the United States, Europe and Russia are presenting a strong lineup of warplanes at the Farnborough Air Show this year, but there is a glaring absence of any strikingly original fighters or technological breakthroughs..There is nothi",,"Manufacturers from the United States, Europe and Russia are presenting a strong lineup of warplanes at the Farnborough Air Show this year, but there is a glaring absence of any strikingly original fighters or technological breakthroughs..There is nothi",,IHT News,,article,8856,,https://www.nytimes.com/1996/09/02/IHT-is-golden-age-ending-for-worlds-fighters.html
1996,1996-09-02T05:00:00Z,1990s,Sep-Oct,"Perot Begins Campaign, on TV, With Charts","Ross Perot begins Presidential campaign with folksy television 'infomercial' calling for privatization of Social Security, reorganization of Medicare and end to 'one-sided trade deals'; displays trademark charts in first of series of broadcasts financed largely with $29 million in Federal election capaign funds (S)",,"Ross Perot begins Presidential campaign with folksy television 'infomercial' calling for privatization of Social Security, reorganization of Medicare and end to 'one-sided trade deals'; displays trademark charts in first of series of broadcasts financed largely with $29 million in Federal election capaign funds (S)",U.S.,National Desk,News,article,554,"Perot, Ross; Television; ELECTION ISSUES; Presidential Election of 1996",https://www.nytimes.com/1996/09/02/us/perot-begins-campaign-on-tv-with-charts.html
1996,1996-09-02T05:00:00Z,1990s,Sep-Oct,"With Ship's Hull Back on the Ocean Floor, Titanic Buffs Return to New York","Symbolic arrival in New York of Titanic fails to take place as salvage crews are unable to bring up portion of hull from Atlantic floor; cruise ship Island Breeze arrives in port with about 600 passengers who had signed on to escort famous relic; passengers include 99-year-old Edith Brown Haisman, who last saw her father on April 14, 1912, when he put her and mother and sister in lifeboat; photo; map (S)",,"Symbolic arrival in New York of Titanic fails to take place as salvage crews are unable to bring up portion of hull from Atlantic floor; cruise ship Island Breeze arrives in port with about 600 passengers who had signed on to escort famous relic; passengers include 99-year-old Edith Brown Haisman, who last saw her father on April 14, 1912, when he put her and mother and sister in lifeboat; photo; map (S)",New York,Metropolitan Desk,News,article,906,"Haisman, Edith; Ships and Shipping; Biographical Information; Salvage",https://www.nytimes.com/1996/09/02/nyregion/with-ship-s-hull-back-on-the-ocean-floor-titanic-buffs-return-to-new-york.html
1996,1996-09-03T05:00:00Z,1990s,Sep-Oct,A Ban on Chemical Weapons,"Editorial urges US Senate to ratify Chemical Weapons Convention, negotiated during Reagan and Bush Administrations and signed by US and 129 other nations (M)",,"Editorial urges US Senate to ratify Chemical Weapons Convention, negotiated during Reagan and Bush Administrations and signed by US and 129 other nations (M)",Opinion,Editorial Desk,Editorial,article,514,"Bush, George; Reagan, Ronald Wilson; Biological and Chemical Warfare; United States International Relations; Editorials; Treaties",https://www.nytimes.com/1996/09/03/opinion/a-ban-on-chemical-weapons.html
1996,1996-09-03T05:00:00Z,1990s,Sep-Oct,A Traipse Through Summer's Business Folly,Brief descriptions of some economic happenings this summer; drawing (M),,Brief descriptions of some economic happenings this summer; drawing (M),Business,Business/Financial Desk,News,article,1290,United States Economy,https://www.nytimes.com/1996/09/03/business/a-traipse-through-summer-s-business-folly.html
1996,1996-09-03T05:00:00Z,1990s,Sep-Oct,Clinton's World Vision,Morton H Halperin Op-Ed article disputes contentions of Republicans that Clinton Administration's foreign-policy record has focused on peripheral national security issues; says critics do not understand importance of consistency or need to honor commitments; drawing (M),,Morton H Halperin Op-Ed article disputes contentions of Republicans that Clinton Administration's foreign-policy record has focused on peripheral national security issues; says critics do not understand importance of consistency or need to honor commitments; drawing (M),Opinion,Editorial Desk,Op-Ed,article,581,"Clinton, Bill (Pres); Halperin, Morton; United States International Relations; ELECTION ISSUES; Presidential Election of 1996",https://www.nytimes.com/1996/09/03/opinion/clintons-world-vision.html
1996,1996-09-03T05:00:00Z,1990s,Sep-Oct,Projects Abroad Prepare Utility for Dimmer Domestic Demand : China Light Is Switching Its Strategy,"Shivering in summer air conditioning or wandering down streets lit by signs for everything from topless dancers to birds' nest soup, Hong Kong's appetite for electricity appears to know no bounds.. But at Hong Kong's dominant electrical utility, China Li",,"Shivering in summer air conditioning or wandering down streets lit by signs for everything from topless dancers to birds' nest soup, Hong Kong's appetite for electricity appears to know no bounds.. But at Hong Kong's dominant electrical utility, China Li",Business,IHT News,,article,6305,,https://www.nytimes.com/1996/09/03/business/worldbusiness/IHT-projects-abroad-prepare-utility-for-dimmer.html
1996,1996-09-04T05:00:00Z,1990s,Sep-Oct,Candidacy Widens Unusual Race : Top Hong Kong Judge Seeks Executive Post,"The unusual race to become Hong Kong's first chief executive under Chinese rule widened Tuesday as the British colony's chief justice, Sir Ti Liang Yang, added his name to a short list of candidates vying for the post..Sir Ti Liang confirmed Tuesday th",,"The unusual race to become Hong Kong's first chief executive under Chinese rule widened Tuesday as the British colony's chief justice, Sir Ti Liang Yang, added his name to a short list of candidates vying for the post..Sir Ti Liang confirmed Tuesday th",,IHT News,,article,3375,,https://www.nytimes.com/1996/09/04/IHT-candidacy-widens-unusual-race-top-hong-kong-judge-seeks-executive-post.html
1996,1996-09-26T05:00:00Z,,,Chinese Artists Exalt Their Yesterdays,"Alan Riding reviews Reckoning With the Past, exhibition of 64 works by 15 contemporary Chinese artists, at Fruitmarket Gallery in Edinburgh, Scotland; art looks back to recent past as a form of political dissent; photo (L)",,,Arts,,,,,,https://www.nytimes.com/1996/09/26/arts/chinese-artists-exalt-their-yesterdays.html
1996,1996-10-12T05:00:00Z,,,Swiss Insurer Cleared To Sell in China,"Swiss Pres Jean-Pascal Delamuraz says that Winterthur Insurance had obtained preliminary approval to sell insurance in China, first European company to do so (S)",,,Business,,,,,,https://www.nytimes.com/1996/10/12/business/swiss-insurer-cleared-to-sell-in-china.html
1996,1996-10-22T05:00:00Z,,,P.& G.'s Crest in China,Procter & Gamble Co begins selling Crest toothpaste in 500 cities throughout China (S),,,Business,,,,,,https://www.nytimes.com/1996/10/22/business/p-g-s-crest-in-china.html
1996,1996-10-28T05:00:00Z,,,No 'Greater China',Benjamin Huang letter disputes James R Lilley's Oct 24 Op-Ed article on resurgence of nationalism in China (S),,,Opinion,,,,,,https://www.nytimes.com/1996/10/28/opinion/l-no-greater-china-022004.html
1996,1996-11-01T05:00:00Z,1990s,Nov-Dec,Glitter and Flash From the Provinces,Jack Anderson reviews performance by Zhongmei Dance Company of China; photo (S),,Jack Anderson reviews performance by Zhongmei Dance Company of China; photo (S),Arts,Weekend Desk,Review,article,347,Zhongmei Dance Company; Reviews; Dancing,https://www.nytimes.com/1996/11/01/arts/glitter-and-flash-from-the-provinces.html
1996,1996-11-01T05:00:00Z,1990s,Nov-Dec,"Isolate the Mullahs' Regime, and the People Will Do the Rest","The writer, minister of education in Iran from 1976 to 1979, is founder and secretary-general of the Flag of Freedom Organization of Iran. He contributed this comment to the International Herald Tribune..Millions of Iran-ians, many of them professional",,"The writer, minister of education in Iran from 1976 to 1979, is founder and secretary-general of the Flag of Freedom Organization of Iran. He contributed this comment to the International Herald Tribune..Millions of Iran-ians, many of them professional",Opinion,IHT News,,article,4429,,https://www.nytimes.com/1996/11/01/opinion/IHT-isolate-the-mullahs-regime-and-the-people-will-do-the-rest.html
1996,1996-11-01T05:00:00Z,1990s,Nov-Dec,Munich in Washington,A M Rosenthal Op-Ed column criticizes Pres Clinton for not applying economic pressure on China for its human-rights abuses; contends that Bob Dole has supported Clinton's policy of appeasement (M),,A M Rosenthal Op-Ed column criticizes Pres Clinton for not applying economic pressure on China for its human-rights abuses; contends that Bob Dole has supported Clinton's policy of appeasement (M),Opinion,Editorial Desk,Op-Ed,article,695,"China; Clinton, Bill; Dole, Bob; United States International Relations; ELECTION ISSUES; Politics and Government; China-International Relations-US; Economic Conditions and Trends; Presidential Election of 1996; Freedom and Human Rights",https://www.nytimes.com/1996/11/01/opinion/munich-in-washington.html
1996,1996-11-01T05:00:00Z,1990s,Nov-Dec,U.S. vs. China in Bridge Play,"US women's bridge team begins play against China in final of World Team Championship in Rhodes, Greece (S)",,"US women's bridge team begins play against China in final of World Team Championship in Rhodes, Greece (S)",Arts,Weekend Desk,News,article,185,China; United States; Bridge (Card Game),https://www.nytimes.com/1996/11/01/arts/us-vs-china-in-bridge-play.html
1996,1996-11-02T05:00:00Z,1990s,Nov-Dec,"1921: Chinese Default : IN OUR PAGES:100, 75 AND 50 YEARS AGO","NEW YORK — The Chicago Continental and Commercial Trust and Savings Bank announced to-day [Nov. 1] that the Republic of China had defaulted on $5,500,000 dueto-day. The Chinese Minister of Finance is resigning. The bank has appealed to Washington, a",,"NEW YORK — The Chicago Continental and Commercial Trust and Savings Bank announced to-day [Nov. 1] that the Republic of China had defaulted on $5,500,000 dueto-day. The Chinese Minister of Finance is resigning. The bank has appealed to Washington, a",Opinion,IHT News,,article,333,,https://www.nytimes.com/1996/11/02/opinion/IHT-1921-chinese-default-in-our-pages100-75-and-50-years-ago.html
1996,1996-11-02T05:00:00Z,1990s,Nov-Dec,"BRIEFCASE : Oil-Market Bears, Licking Wounds, Keep Hoping",Putting money on falling oil prices seemed a sure-fire bet for investors before the summer when the market supposedly peaked at around $20 a barrel.Increased political tension in the Middle East and the failure of an agreement that would have brought Ir,,Putting money on falling oil prices seemed a sure-fire bet for investors before the summer when the market supposedly peaked at around $20 a barrel.Increased political tension in the Middle East and the failure of an agreement that would have brought Ir,Your Money,IHT News,,article,2861,,https://www.nytimes.com/1996/11/02/your-money/IHT-briefcase-oilmarket-bears-licking-wounds-keep-hoping.html
1996,1996-11-02T05:00:00Z,1990s,Nov-Dec,Bridge,"American women's contract bridge team wins world title in Rhodes, Greece, defeating China by 70 imps; Canada wins bronze medal in women's series, defeating Austria in playoff for third place; diagram (M)",,"American women's contract bridge team wins world title in Rhodes, Greece, defeating China by 70 imps; Canada wins bronze medal in women's series, defeating Austria in playoff for third place; diagram (M)",New York,Metropolitan Desk,News,article,346,Canada; China; Austria; Bridge (Card Game); women; BRIDGE (TIMES COLUMN),https://www.nytimes.com/1996/11/02/nyregion/bridge-094366.html
1996,1996-11-02T05:00:00Z,1990s,Nov-Dec,"Mickey Kantor, Gutsy Campaigner, Has Smoothed Clinton's Path","Mickey Kantor's tireless, enthusiastic campaigning for Pres Clinton, and strong advocacy of US trade positions, discussed; one day's appearances in Ohio related; photos; Kantor has been Commerce Secretary since death of Ron Brown last spring, although he relished more informal role as aggressive trade negotiator; some of his major achievements on behalf of US industries and Clinton Administration reviewed (M)",,"Mickey Kantor's tireless, enthusiastic campaigning for Pres Clinton, and strong advocacy of US trade positions, discussed; one day's appearances in Ohio related; photos; Kantor has been Commerce Secretary since death of Ron Brown last spring, although he relished more informal role as aggressive trade negotiator; some of his major achievements on behalf of US industries and Clinton Administration reviewed (M)",Business,Business/Financial Desk,News,article,1896,"Ohio; Commerce Department; Kantor, Mickey; Clinton, Bill; International Trade and World Market; ELECTION ISSUES; Biographical Information; Presidential Election of 1996",https://www.nytimes.com/1996/11/02/business/mickey-kantor-gutsy-campaigner-has-smoothed-clinton-s-path.html
1996,1996-11-02T05:00:00Z,1990s,Nov-Dec,Sun Sets On Gurkhas Guarding Hong Kong,"Retreat ceremonies are held in Hong Kong for Royal Gurkha Rifles battalion, which is leaving Hong Kong for a base in England ahead of British colony's return to Chinese sovereignty; photo (M)",,"Retreat ceremonies are held in Hong Kong for Royal Gurkha Rifles battalion, which is leaving Hong Kong for a base in England ahead of British colony's return to Chinese sovereignty; photo (M)",World,Foreign Desk,News,article,874,Hong Kong; Great Britain; China; Nepal; Gurkhas (Ethnic Group),https://www.nytimes.com/1996/11/02/world/sun-sets-on-gurkhas-guarding-hong-kong.html
1996,1996-11-02T05:00:00Z,1990s,Nov-Dec,The 'Red Chip' Danger,"WHO would want to invest in companies that are expensive compared to the rest of their market, have untested or mediocre managers, and are buying all sorts of unspecified assets whose value will not be public knowledge until next year? .Lots of peop",,"WHO would want to invest in companies that are expensive compared to the rest of their market, have untested or mediocre managers, and are buying all sorts of unspecified assets whose value will not be public knowledge until next year? .Lots of peop",Your Money,IHT News,,article,4159,,https://www.nytimes.com/1996/11/02/your-money/IHT-the-red-chip-danger.html
1996,1996-11-03T05:00:00Z,1990s,Nov-Dec,A Move and a Makeover for the State Historical Society,"New Jersey Historical Society is moving into new building after 66 years at 230 Broadway in Newark's North Ward; renovations are under way to convert former Essex Club into museum and research library; when new building opens its doors to public in June 1997, society will reach out beyond its traditional audience of historians to attract broader audience with exhibits that focus on what everday life used to be like in New Jersey; photos (M)",,"New Jersey Historical Society is moving into new building after 66 years at 230 Broadway in Newark's North Ward; renovations are under way to convert former Essex Club into museum and research library; when new building opens its doors to public in June 1997, society will reach out beyond its traditional audience of historians to attract broader audience with exhibits that focus on what everday life used to be like in New Jersey; photos (M)",New York,New Jersey Weekly Desk,News,article,1066,"New Jersey Historical Society; Stover, Mark",https://www.nytimes.com/1996/11/03/nyregion/a-move-and-a-makeover-for-the-state-historical-society.html
1996,1996-11-03T05:00:00Z,1990s,Nov-Dec,BENEFITS,,,,Style,Style Desk,News,article,1240,,https://www.nytimes.com/1996/11/03/style/benefits-093394.html
